ID_CLIENTE,CHURN,GENERO,ADULTO_MAYOR,PAREJA,DEPENDIENTES,ANTIGUEDAD_MESES,SERVICIO_TELEFONICO,LINEAS_MULTIPLES,TIPO_INTERNET,SEGURIDAD_EN_LINEA,RESPALDO_EN_LINEA,PROTECCION_DISPOSITIVO,SOPORTE_TECNICO,STREAMING_TV,STREAMING_PELICULAS,TIPO_CONTRATO,FACTURACION_ELECTRONICA,METODO_PAGO,CARGO_MENSUAL,CARGO_TOTAL,CHURN_FLAG
4115-UMJFQ,No,Hombre,0,No,No,69,No,No phone service,DSL,No,Si,Si,No,No,No,Un año,Si,Transferencia bancaria (automática),3575,249225.0,0.0
4116-IQRFR,No,Hombre,0,Si,Si,4,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Tarjeta de crédito (automática),241,731.0,0.0
4116-TZAQJ,Si,Mujer,0,No,No,9,Si,No,Fibra óptica,Si,No,No,No,No,No,Mes a mes,Si,Tarjeta de crédito (automática),7425,63965.0,1.0
4118-CEVPF,No,Mujer,1,No,No,35,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Un año,Si,Transferencia bancaria (automática),1108,38363.0,0.0
4119-ZYPZY,No,Hombre,1,No,No,71,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Dos años,Si,Cheque electrónico,1068,76232.0,0.0
4121-AGSIN,No,Mujer,0,Si,Si,58,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,Si,Tarjeta de crédito (automática),245,14979.0,0.0
4123-DVHPH,No,Hombre,0,Si,No,9,Si,Si,Fibra óptica,Si,No,No,No,No,Si,Mes a mes,Si,Cheque electrónico,8805,8013.0,0.0
4123-FCVCB,No,Mujer,0,No,No,12,Si,Si,DSL,No,No,No,Si,Si,Si,Un año,Si,Cheque por correo,7585,85445.0,0.0
4123-VPQTQ,,Mujer,0,No,No,3,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque electrónico,1955,6105.0,
4124-MMETB,Si,Hombre,0,No,No,22,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Tarjeta de crédito (automática),9465,210455.0,1.0
4128-ETESU,No,Mujer,1,Si,No,47,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mes a mes,No,Cheque electrónico,997,47472.0,0.0
4129-LYCOI,No,Mujer,0,No,Si,67,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Dos años,Si,Cheque electrónico,1040,703905.0,0.0
4130-MZLCC,No,Mujer,0,No,No,5,Si,No,DSL,No,Si,No,No,No,No,Mes a mes,No,Transferencia bancaria (automática),5055,24475.0,0.0
4132-KALRO,No,Mujer,0,No,No,4,Si,Si,Fibra óptica,No,No,No,Si,Si,Si,Mes a mes,Si,Cheque por correo,10085,39925.0,0.0
4132-POCZS,No,Hombre,0,Si,No,52,No,No phone service,DSL,Si,No,No,No,No,Si,Mes a mes,Si,Cheque electrónico,399,20209.0,0.0
4134-BSXLX,No,Hombre,0,Si,No,28,Si,No,DSL,Si,Si,No,Si,No,No,Mes a mes,No,Cheque por correo,609,178565.0,0.0
4135-FRWKJ,No,Mujer,1,Si,Si,55,Si,Si,DSL,Si,No,Si,Si,Si,No,Un año,No,Cheque electrónico,7625,415455.0,0.0
4137-BTIKL,No,Hombre,0,No,No,2,Si,Si,Fibra óptica,Si,No,No,No,No,Si,Mes a mes,No,Cheque por correo,9075,17475.0,0.0
4137-JOPHL,No,Mujer,0,No,No,50,Si,No,Fibra óptica,No,No,Si,Si,No,Si,Dos años,Si,Transferencia bancaria (automática),897,43045.0,0.0
4138-NAXED,No,Hombre,0,No,No,51,Si,Si,Fibra óptica,No,Si,No,No,No,No,Mes a mes,No,Transferencia bancaria (automática),810,408575.0,0.0
4139-DETXS,No,Mujer,0,Si,Si,72,No,No phone service,DSL,Si,Si,Si,Si,Si,Si,Dos años,No,Transferencia bancaria (automática),6445,4528.0,0.0
4139-JPIAM,No,Hombre,0,No,No,51,No,No phone service,DSL,Si,No,No,Si,No,Si,Mes a mes,Si,Tarjeta de crédito (automática),4445,218155.0,0.0
4139-SUGLD,Si,Hombre,0,Si,Si,31,No,No phone service,DSL,Si,No,No,Si,No,No,Mes a mes,No,Transferencia bancaria (automática),354,10775.0,1.0
4140-MUHUG,Si,Mujer,1,No,No,3,Si,No,Fibra óptica,No,No,Si,No,Si,No,Mes a mes,Si,Cheque electrónico,8685,22095.0,1.0
4140-TOILV,,Hombre,0,Si,No,22,Si,No,Fibra óptica,No,No,Si,No,Si,No,Mes a mes,Si,Transferencia bancaria (automática),870,185065.0,
4140-WJAWW,Si,Mujer,0,No,No,5,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Tarjeta de crédito (automática),1985,10805.0,1.0
4143-HHPMK,Si,Hombre,0,No,No,52,Si,No,Fibra óptica,No,Si,No,No,No,Si,Mes a mes,Si,Cheque electrónico,8535,43386.0,1.0
4143-OOBWZ,Si,Hombre,0,Si,No,5,Si,Si,Fibra óptica,No,Si,No,No,No,No,Mes a mes,Si,Cheque electrónico,813,4163.0,1.0
4145-UQXUQ,Si,Mujer,1,No,No,8,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Mes a mes,Si,Cheque electrónico,921,72995.0,1.0
4146-SVFUD,No,Hombre,0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque por correo,446,446.0,0.0
4154-AQUGT,Si,Hombre,1,Si,No,13,Si,No,Fibra óptica,No,Si,No,Si,No,Si,Mes a mes,Si,Transferencia bancaria (automática),8905,116935.0,1.0
4159-NAAIX,No,Mujer,0,No,No,63,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Dos años,No,Transferencia bancaria (automática),9745,6253.0,0.0
4160-AMJTL,Si,Mujer,1,No,No,8,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque electrónico,1965,1643.0,1.0
4163-HFTUK,No,Hombre,0,No,No,51,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Cheque electrónico,191,10078.0,0.0
4163-KIUHY,No,Hombre,0,No,No,35,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Cheque electrónico,256,90125.0,0.0
4163-NCJAK,No,Mujer,0,Si,No,46,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,Si,Transferencia bancaria (automática),2445,106615.0,0.0
4174-LPGTI,Si,Mujer,0,Si,Si,41,Si,No,DSL,No,Si,No,Si,No,Si,Un año,Si,Transferencia bancaria (automática),665,27286.0,1.0
4176-FXYBO,No,Hombre,0,Si,No,54,Si,Si,Fibra óptica,Si,Si,Si,No,Si,Si,Mes a mes,No,Cheque electrónico,10955,611895.0,0.0
4176-RELJR,No,Hombre,1,No,No,67,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Tarjeta de crédito (automática),251,167215.0,0.0
4177-JPDFU,No,Hombre,0,No,No,12,No,No phone service,DSL,No,Si,No,Si,No,No,Mes a mes,No,Cheque por correo,340,44245.0,0.0
4178-EGMON,No,Hombre,0,Si,No,70,Si,Si,Fibra óptica,Si,Si,No,Si,No,No,Dos años,Si,Tarjeta de crédito (automática),880,598645.0,0.0
4182-BGSIQ,No,Mujer,0,Si,Si,10,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Transferencia bancaria (automática),198,19675.0,0.0
4183-MYFRB,No,Mujer,0,No,No,21,Si,No,Fibra óptica,No,Si,Si,No,No,Si,Mes a mes,Si,Cheque electrónico,9005,18629.0,0.0
4183-WCSEP,Si,Hombre,0,No,No,31,Si,No,Fibra óptica,No,Si,No,Si,No,No,Mes a mes,Si,Cheque electrónico,7845,243515.0,1.0
4184-TJFAN,Si,Mujer,1,Si,Si,3,Si,No,Fibra óptica,Si,No,No,Si,Si,No,Mes a mes,Si,Cheque por correo,883,27375.0,1.0
4184-VODJZ,No,Hombre,0,Si,Si,63,Si,Si,Fibra óptica,No,Si,No,No,No,Si,Un año,Si,Cheque electrónico,9135,57647.0,0.0
4186-ZBUEW,No,Mujer,0,No,No,36,Si,Si,DSL,No,Si,No,Si,No,Si,Un año,Si,Cheque por correo,707,251195.0,0.0
4187-CINZD,Si,Mujer,1,No,No,46,Si,No,Fibra óptica,No,Si,No,No,Si,Si,Un año,No,Tarjeta de crédito (automática),9525,44242.0,1.0
4188-FRABG,No,Hombre,0,Si,No,57,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,No,Mes a mes,Si,Cheque electrónico,10305,592575.0,0.0
4188-PCPIG,No,Mujer,0,Si,No,57,Si,No,DSL,Si,Si,No,Si,Si,No,Dos años,Si,Tarjeta de crédito (automática),7035,412465.0,0.0
4189-NAKJS,No,Hombre,0,No,No,26,Si,Si,DSL,No,No,No,No,No,No,Un año,Si,Tarjeta de crédito (automática),5155,12954.0,0.0
4190-MFLUW,Si,Mujer,0,Si,Si,10,Si,No,DSL,No,No,Si,Si,No,No,Mes a mes,No,Tarjeta de crédito (automática),552,52835.0,1.0
4191-XOVOM,No,Hombre,0,No,No,63,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Mes a mes,No,Cheque electrónico,1054,67132.0,0.0
4192-GORJT,Si,Hombre,0,Si,No,5,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Mes a mes,Si,Cheque electrónico,9445,4981.0,1.0
4193-IBKSW,No,Hombre,0,Si,Si,72,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Transferencia bancaria (automática),2475,17696.0,0.0
4193-ORFCL,Si,Mujer,1,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque por correo,451,451.0,1.0
4194-FJARJ,No,Mujer,0,Si,Si,54,Si,Si,DSL,Si,No,No,Si,No,No,Dos años,No,Transferencia bancaria (automática),600,327395.0,0.0
4194-WHFCB,No,Mujer,0,Si,Si,59,Si,Si,Fibra óptica,No,Si,No,Si,No,Si,Mes a mes,Si,Transferencia bancaria (automática),9665,55808.0,0.0
4195-NZGTA,No,Mujer,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque electrónico,2525,2525.0,0.0
4195-PNGZS,No,Hombre,0,Si,Si,69,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Transferencia bancaria (automática),2445,17182.0,0.0
4195-SMMNX,Si,Hombre,0,No,No,2,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,2035,332.0,1.0
4198-VFOEA,No,Mujer,0,No,No,12,No,No phone service,DSL,Si,No,No,Si,No,No,Un año,Si,Cheque por correo,336,43545.0,0.0
4199-QHJNM,No,Hombre,1,Si,No,67,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Dos años,No,Transferencia bancaria (automática),1029,69897.0,0.0
4201-JMNGR,Si,Mujer,1,No,No,1,Si,No,DSL,Si,No,Si,No,No,No,Mes a mes,Si,Cheque electrónico,558,558.0,1.0
4203-QGNZA,No,Mujer,0,No,Si,28,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,2025,53535.0,0.0
4208-UFFGW,Si,Hombre,1,No,No,2,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque por correo,4495,8515.0,1.0
4210-QFJMF,Si,Mujer,0,No,No,4,Si,No,Fibra óptica,No,No,No,No,No,Si,Mes a mes,Si,Cheque electrónico,7915,31725.0,1.0
4211-MMAZN,Si,Hombre,0,No,No,1,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,2025,2025.0,1.0
4213-HKBJO,No,Mujer,0,No,No,33,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Tarjeta de crédito (automática),257,8261.0,0.0
4220-TINQT,No,Mujer,0,Si,No,61,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Mes a mes,Si,Cheque electrónico,10635,675135.0,0.0
4223-BKEOR,No,Mujer,0,No,Si,21,Si,No,DSL,Si,No,Si,No,No,Si,Un año,No,Cheque por correo,6485,13368.0,0.0
4223-WOZCM,No,Hombre,1,No,No,2,Si,No,DSL,No,No,Si,No,No,No,Mes a mes,No,Cheque por correo,4995,1071.0,0.0
4226-KKDON,No,Hombre,0,No,No,8,Si,No,DSL,No,Si,No,Si,Si,No,Mes a mes,Si,Cheque electrónico,6665,52095.0,0.0
4227-OJHAL,No,Mujer,0,Si,Si,68,Si,Si,DSL,Si,Si,Si,No,Si,No,Un año,Si,Tarjeta de crédito (automática),730,5163.0,0.0
4228-ZGYUW,Si,Hombre,0,No,No,4,Si,Si,Fibra óptica,No,Si,No,No,No,Si,Mes a mes,Si,Cheque electrónico,9005,3681.0,1.0
4229-CZMLL,Si,Hombre,0,No,No,6,Si,Si,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,749,4698.0,1.0
4231-LZUYM,No,Mujer,0,Si,No,72,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Transferencia bancaria (automática),2565,1887.0,0.0
4232-JGKIY,No,Hombre,0,No,No,1,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque electrónico,192,192.0,0.0
4234-XTNEA,No,Hombre,0,No,No,2,Si,No,Fibra óptica,No,No,No,No,Si,No,Mes a mes,Si,Cheque electrónico,7995,17445.0,0.0
4236-UJPWO,No,Mujer,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque electrónico,245,464.0,0.0
4236-XPXAV,Si,Mujer,0,Si,Si,5,Si,No,Fibra óptica,No,Si,No,Si,Si,Si,Mes a mes,Si,Cheque por correo,9915,46505.0,1.0
4237-CLSMM,No,Hombre,0,Si,No,2,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,200,38.0,0.0
4237-RLAQD,Si,Hombre,0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque por correo,4585,4585.0,1.0
4238-HFHSN,No,Hombre,1,Si,No,61,Si,Si,Fibra óptica,No,Si,No,No,No,No,Mes a mes,Si,Cheque electrónico,8215,490485.0,0.0
4238-JSSWH,No,Mujer,1,Si,No,35,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mes a mes,No,Transferencia bancaria (automática),10205,345255.0,0.0
4248-HCETZ,Si,Hombre,1,Si,No,30,Si,No,Fibra óptica,No,Si,Si,No,No,No,Mes a mes,Si,Cheque por correo,7965,236515.0,1.0
4248-QPAVC,Si,Mujer,1,Si,No,17,Si,Si,Fibra óptica,Si,No,Si,No,No,No,Mes a mes,Si,Transferencia bancaria (automática),8535,146345.0,1.0
4250-FDVOU,Si,Mujer,0,No,No,6,Si,No,DSL,Si,Si,No,No,No,No,Mes a mes,No,Cheque electrónico,5625,3891.0,1.0
4250-QVQRU,,Hombre,0,No,Si,2,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,1925,4835.0,
4250-WAROZ,No,Hombre,1,Si,Si,60,Si,Si,Fibra óptica,Si,Si,No,No,No,Si,Mes a mes,Si,Cheque electrónico,9325,577455.0,0.0
4250-ZBWLV,Si,Hombre,0,No,No,68,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Un año,No,Cheque electrónico,10845,717655.0,1.0
4254-QPEDE,No,Mujer,0,Si,No,52,No,No phone service,DSL,Si,Si,Si,Si,Si,Si,Dos años,No,Tarjeta de crédito (automática),6625,33301.0,0.0
4255-DDUOU,Si,Mujer,0,Si,Si,1,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Cheque por correo,205,205.0,1.0
4256-ZWTZI,No,Mujer,0,No,Si,5,Si,No,DSL,No,No,No,Si,No,No,Mes a mes,Si,Cheque por correo,510,2868.0,0.0
4257-GAESD,No,Mujer,0,No,No,6,No,No phone service,DSL,No,No,No,No,Si,Si,Mes a mes,No,Tarjeta de crédito (automática),450,2987.0,0.0
4268-YNAHK,,Hombre,0,No,Si,33,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,Si,Cheque por correo,2015,68215.0,
4273-MBHYA,No,Mujer,0,No,Si,1,Si,No,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,8935,8935.0,0.0
4274-DRSQT,No,Mujer,0,No,No,66,Si,Si,Fibra óptica,No,Si,No,No,Si,No,Un año,Si,Transferencia bancaria (automática),889,60001.0,0.0
4274-OWWYO,Si,Hombre,0,No,No,1,Si,No,Fibra óptica,No,Si,No,No,No,No,Mes a mes,Si,Cheque electrónico,7435,7435.0,1.0
4277-BWBML,No,Hombre,0,Si,Si,72,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Transferencia bancaria (automática),1995,132285.0,0.0
4277-PVRAN,Si,Mujer,0,No,No,8,Si,No,Fibra óptica,No,No,No,No,Si,No,Mes a mes,Si,Transferencia bancaria (automática),801,6793.0,1.0
4277-UDIEF,No,Hombre,0,Si,Si,24,Si,Si,DSL,Si,No,No,Si,Si,Si,Mes a mes,No,Transferencia bancaria (automática),810,192385.0,0.0
4280-DLSHD,No,Hombre,0,Si,No,8,Si,No,DSL,No,Si,Si,No,No,No,Mes a mes,Si,Cheque por correo,5475,44585.0,0.0
4282-ACRXS,No,Hombre,1,Si,No,38,No,No phone service,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,2485,95575.0,0.0
4282-MSACW,No,Hombre,0,No,No,68,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Un año,Si,Tarjeta de crédito (automática),1172,803595.0,0.0
4282-YMKNA,Si,Mujer,0,No,No,9,Si,Si,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,7475,7066.0,1.0
4283-FUTGF,Si,Hombre,1,No,No,19,Si,Si,Fibra óptica,No,No,Si,No,No,No,Mes a mes,Si,Cheque electrónico,7985,147175.0,1.0
4283-IVYCI,No,Hombre,0,No,No,9,Si,No,DSL,Si,No,No,Si,No,Si,Mes a mes,No,Cheque por correo,6495,5478.0,0.0
4285-GYRQC,Si,Mujer,0,Si,No,7,Si,No,Fibra óptica,No,No,Si,No,Si,No,Mes a mes,Si,Cheque electrónico,8625,5871.0,1.0
4289-DTDKW,Si,Hombre,0,Si,No,40,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,1013,41131.0,1.0
4290-BSXUX,Si,Hombre,0,Si,No,3,Si,Si,Fibra óptica,No,No,No,Si,No,No,Mes a mes,Si,Transferencia bancaria (automática),7965,25175.0,1.0
4290-UZSKY,,Mujer,0,No,No,4,Si,No,Fibra óptica,No,No,No,No,Si,No,Mes a mes,Si,Cheque electrónico,790,30315.0,
4291-HPAXL,No,Hombre,0,No,Si,1,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,1985,1985.0,0.0
4291-HYEBC,No,Mujer,1,Si,Si,28,No,No phone service,DSL,No,Si,No,No,No,Si,Un año,Si,Cheque electrónico,391,10966.0,0.0
4291-SHSBH,No,Hombre,0,No,No,7,Si,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,6955,52135.0,0.0
4291-TPNFG,No,Hombre,0,Si,No,72,Si,Si,DSL,Si,Si,Si,Si,No,Si,Dos años,Si,Transferencia bancaria (automática),823,598055.0,0.0
4291-YZODP,No,Mujer,0,No,Si,7,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Cheque por correo,2005,968.0,0.0
4293-ETKAP,No,Mujer,0,Si,Si,65,Si,Si,DSL,No,Si,No,Si,Si,Si,Dos años,Si,Transferencia bancaria (automática),794,50719.0,0.0
4295-YURET,No,Mujer,1,Si,Si,56,Si,No,DSL,Si,No,No,Si,Si,Si,Dos años,Si,Tarjeta de crédito (automática),726,408435.0,0.0
4298-OYIFC,No,Hombre,0,Si,No,15,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Mes a mes,Si,Cheque electrónico,10345,15398.0,0.0
4299-OPXEJ,No,Mujer,0,No,No,56,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,Si,Transferencia bancaria (automática),1955,108055.0,0.0
4299-SIMNS,No,Hombre,0,No,No,9,Si,Si,Fibra óptica,Si,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,8115,78445.0,0.0
4301-VVZKA,No,Hombre,0,Si,No,16,Si,Si,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,754,11894.0,0.0
4302-ZYFEL,No,Hombre,0,Si,Si,69,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,Si,Tarjeta de crédito (automática),2055,14031.0,0.0
4304-TSPVK,No,Mujer,0,Si,No,68,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Dos años,No,Transferencia bancaria (automática),1149,784355.0,0.0
4304-XUMGI,No,Hombre,1,Si,Si,50,Si,Si,DSL,Si,Si,Si,No,No,Si,Dos años,Si,Transferencia bancaria (automática),7515,382245.0,0.0
4307-KTUMW,Si,Hombre,0,Si,No,53,Si,Si,Fibra óptica,Si,No,Si,No,No,Si,Mes a mes,No,Cheque electrónico,939,50292.0,1.0
4307-KWMXE,No,Hombre,0,No,No,10,No,No phone service,DSL,No,Si,No,Si,No,No,Mes a mes,No,Cheque electrónico,3575,3898.0,0.0
4310-KEDTB,No,Mujer,0,No,Si,26,No,No phone service,DSL,No,No,Si,No,No,No,Mes a mes,Si,Cheque por correo,298,7865.0,0.0
4311-QTTAI,No,Mujer,0,No,No,16,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Tarjeta de crédito (automática),1935,29555.0,0.0
4312-GVYNH,No,Mujer,0,Si,No,70,No,No phone service,DSL,Si,No,Si,Si,No,Si,Dos años,Si,Transferencia bancaria (automática),4985,33702.0,0.0
4312-KFRXN,No,Hombre,0,Si,No,72,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,254,17109.0,0.0
4315-MURBD,Si,Mujer,0,No,No,12,Si,No,Fibra óptica,Si,No,No,Si,Si,Si,Mes a mes,Si,Transferencia bancaria (automática),989,112095.0,1.0
4316-XCSLJ,No,Hombre,0,No,Si,17,Si,No,DSL,Si,No,No,No,No,No,Mes a mes,Si,Cheque por correo,503,8468.0,0.0
4317-VTEOA,Si,Hombre,0,No,No,1,Si,No,DSL,No,Si,No,No,No,No,Mes a mes,Si,Cheque electrónico,5075,5075.0,1.0
4318-RAJVY,No,Mujer,0,No,No,10,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,Si,Cheque por correo,198,19825.0,0.0
4320-QMLLA,No,Hombre,0,No,No,7,Si,No,DSL,No,No,No,No,Si,No,Mes a mes,No,Cheque por correo,5485,3704.0,0.0
4322-RCYMT,Si,Hombre,0,Si,Si,68,Si,Si,DSL,No,Si,Si,Si,No,Si,Un año,Si,Transferencia bancaria (automática),758,529395.0,1.0
4323-ELYYB,No,Hombre,0,Si,Si,13,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Cheque por correo,200,21855.0,0.0
4323-OHFOW,No,Mujer,1,Si,No,70,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Un año,Si,Transferencia bancaria (automática),10555,719535.0,0.0
4323-SADQS,Si,Hombre,0,Si,Si,7,No,No phone service,DSL,Si,No,No,Si,No,No,Mes a mes,Si,Cheque electrónico,345,27925.0,1.0
4324-AHJKS,No,Mujer,0,No,No,5,Si,No,DSL,Si,No,Si,No,No,No,Mes a mes,No,Tarjeta de crédito (automática),558,3004.0,0.0
4324-BZCKL,No,Mujer,0,Si,Si,10,Si,No,DSL,No,Si,Si,No,No,No,Mes a mes,Si,Cheque por correo,5555,5513.0,0.0
4325-NFSKC,Si,Hombre,1,No,No,19,Si,Si,Fibra óptica,Si,No,No,No,Si,No,Mes a mes,Si,Cheque electrónico,906,1660.0,1.0
4328-VUFWD,No,Mujer,0,No,No,39,Si,No,DSL,No,No,No,Si,No,Si,Un año,No,Cheque electrónico,593,220915.0,0.0
4329-YPDDQ,No,Hombre,0,No,No,20,Si,No,Fibra óptica,Si,Si,Si,Si,Si,Si,Mes a mes,Si,Transferencia bancaria (automática),1082,22037.0,0.0
4332-MUOEZ,No,Hombre,1,Si,Si,20,Si,No,Fibra óptica,Si,No,Si,Si,No,Si,Un año,No,Tarjeta de crédito (automática),943,18183.0,0.0
4334-HOWRP,No,Hombre,1,Si,No,72,No,No phone service,DSL,Si,Si,Si,Si,Si,Si,Dos años,Si,Tarjeta de crédito (automática),6495,4546.0,0.0
4335-BSMJS,No,Mujer,0,No,No,62,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,Si,Tarjeta de crédito (automática),258,156395.0,0.0
4335-UPJSI,No,Mujer,0,No,Si,24,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,1975,4981.0,0.0
4338-EYCER,No,Hombre,0,Si,No,21,Si,No,DSL,No,No,No,No,Si,No,Mes a mes,No,Transferencia bancaria (automática),546,11252.0,0.0
4342-HENTK,Si,Mujer,1,No,No,2,Si,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,7065,14235.0,1.0
4342-HFXWS,No,Mujer,0,Si,Si,48,Si,No,DSL,Si,No,Si,Si,Si,No,Un año,No,Transferencia bancaria (automática),697,302365.0,0.0
4343-EJVQB,No,Hombre,0,No,No,7,Si,No,Fibra óptica,Si,No,No,No,No,No,Mes a mes,No,Cheque por correo,7435,5336.0,0.0
4349-GFQHK,Si,Hombre,0,No,No,1,Si,Si,DSL,No,No,Si,No,No,No,Mes a mes,No,Cheque electrónico,5435,5435.0,1.0
4350-ZTLPI,No,Mujer,0,Si,No,53,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Un año,Si,Transferencia bancaria (automática),10895,57182.0,0.0
4351-QLCSU,Si,Mujer,0,No,No,1,Si,No,DSL,No,No,No,No,Si,No,Mes a mes,Si,Tarjeta de crédito (automática),550,55.0,1.0
4353-HYOJD,No,Mujer,0,Si,Si,27,Si,No,DSL,No,Si,No,No,No,No,Mes a mes,No,Cheque por correo,4985,133615.0,0.0
4355-CVPVS,No,Mujer,0,Si,Si,56,Si,No,Fibra óptica,No,No,No,No,Si,Si,Un año,No,Transferencia bancaria (automática),889,4968.0,0.0
4355-HBJHH,Si,Hombre,0,Si,Si,67,Si,Si,DSL,Si,No,Si,No,Si,Si,Dos años,Si,Cheque electrónico,797,52934.0,1.0
